question,intent_recommend_budget,intent_recommend_usage,intent_tech_detail
Dòng Slim 3 14iah8 và Slim 5 14iah8 có mở bằng vân tay hoặc Face ID không?,0,0,1
"So sánh laptop này với Lenovo Ideapad Slim 3 - 15ABR8, máy nào dùng ổn cho văn phòng và edit cơ bản?",1,1,0
Máy này và Lenovo Idepad Slim 3 14IAH8 khác nhau chỗ nào?,0,0,1
Thay màn hình hết bao nhiêu tiền?,0,0,1
Thiết kế của mẫu này có gì đặc biệt?,0,0,1
Laptop có hỗ trợ webcam không?,0,0,1
Kích thước và độ phân giải màn hình laptop là gì?,0,0,1
Laptop có hỗ trợ kết nối Wi-Fi thế hệ mới không?,0,0,1
Laptop MSI Gaming Raider GE68 HX 14VIG-496VN có cấu hình như thế nào,0,0,1
Hệ điều hành được cài sẵn trên laptop là gì?,0,0,1
"Laptop văn phòng nào tốt nhất, cấu hình mạnh, hiển thị màu sắc rực rỡ, chạy tốt mọi phần mềm?",0,1,0
Thời gian bảo hành sản phẩm là bao lâu?,0,0,1
Máy có hỗ trợ sạc nhanh không?,0,0,1
Thiết kế của Asus Vivobook S 14 OLED có gì đặc biệt?,0,0,1
cấu hình chi tiết sản phẩm,0,0,1
Trọng lượng máy là bao nhiêu và mang đi làm hàng ngày có tiện không?,0,1,1
Thiết kế HP Envy x360 14-fc0089TU có gì đặc biệt?,0,0,1
Máy này có phải laptop AI không,0,0,1
Máy này có cài sẵn Office không?,0,0,1
Laptop làm bằng gì và có bền không?,0,0,1
Máy có hệ thống tản nhiệt như thế nào?,0,0,1
Dung lượng RAM và ổ cứng của máy là bao nhiêu?,0,0,1
Lenovo Gaming Legion 9 16IRX8 i9 13980HX có cấu hình như thế nào?,0,0,1
Máy có card màn hình rời không và tên là gì?,0,0,1
Màn hình máy này có cảm ứng không?,0,0,1
Tần số quét bao nhiêu?,0,0,1
Laptop này có độ bền như thế nào?,0,0,1
Dung lượng pin thế nào?,0,0,1
Có thể sử dụng để chỉnh sửa video không?,0,1,0
Sản phẩm có hệ thống âm thanh gì?,0,0,1
Laptop có chơi game được không?,0,1,0
Laptop có hỗ trợ kết nối Wi-Fi 6 không?,0,0,1
Sản phẩm chạy hệ điều hành gì?,0,0,1
Máy có RAM bao nhiêu?,0,0,1
Sự khác biệt giữa cổng HDMI 2.1 và 2.0 là gì,0,0,1
Tản nhiệt của MacBook Pro 14 2023 có tốt không,0,0,1
Camera trước có hỗ trợ Center Stage không,0,0,1
Có hỗ trợ công nghệ sạc nhanh không,0,0,1
MacBook Pro 14 M3 Pro có làm nóng khi hoạt động lâu không,0,0,1
Máy có tốt cho chơi game không,0,1,0
Chip M3 Pro mạnh cỡ nào,0,0,1
Máy có trọng lượng bao nhiêu,0,0,1
Máy có hỗ trợ cổng kết nối nào?,0,0,1
Màn hình có đặc điểm gì nổi bật?,0,0,1
Máy có những tùy chọn màu nào,0,0,1
Thời lượng pin của MacBook Pro 14 M3 Pro 2023 là bao lâu?,0,0,1
MacBook Pro 14 M3 Pro 2023 có gì mới so với đời trước,0,0,1
mua về học đồ họa có phù hợp không,0,1,0
Dung lượng máy bao nhiêu?,0,0,1
Có cần đế tản nhiệt không?,0,0,1
MacBook Pro 16 inch 2023 có quạt không?,0,0,1
Công nghệ âm thanh thế nào?,0,0,1
"Máy chạy hệ điều hành nào?
",0,0,1
Tần số quét MacBook bao nhiêu?,0,0,1
Máy dùng wifi nào?,0,0,1
Cổng sạc của máy là gì?,0,0,1
MacBook Pro 16 inch 2023 có chơi game được không?,0,1,0
Trọng lượng của MacBook Pro 16 2023 là bao nhiêu?,0,0,1
MSI Gaming Katana 15 có được trang bị các tính năng tối ưu cho game thủ như bàn phím với đèn LED hoặc tính năng phản hồi nhanh không?,0,1,1
"Laptop này có các cổng kết nối hiện đại như USB-C, HDMI hoặc Thunderbolt để kết nối với các thiết bị ngoại vi không?",0,0,1
"Thời lượng pin của MSI Gaming Katana 15 khi chơi game hoặc làm việc lâu dài là bao lâu, có đủ dùng cho các buổi chơi game dài không?
",0,1,1
"MSI Gaming Katana 15 có hệ thống loa như thế nào, có hỗ trợ công nghệ âm thanh chất lượng cao cho game thủ không?",0,1,1
Card đồ họa rời trên MSI Gaming Katana 15 có giúp chạy các game AAA ở cấu hình cao không?,0,1,1
"MSI Gaming Katana 15 có hỗ trợ nâng cấp RAM và ổ cứng không, dung lượng tối đa có thể nâng cấp là bao nhiêu?",0,1,1
"Laptop này có hỗ trợ công nghệ làm mát đặc biệt nào để duy trì hiệu suất khi chơi game lâu dài không?
",0,1,1
"MSI Gaming Katana 15 được trang bị màn hình với độ phân giải và tần số quét bao nhiêu, có phù hợp cho game thủ không?
",0,1,1
"Với bộ vi xử lý Ryzen 7 8845HS, MSI Gaming Katana 15 có thể đáp ứng tốt những tác vụ nặng như chơi game hay làm việc đồ họa không?",0,1,1
Hệ thống quạt trên máy có ồn không khi chạy ở hiệu suất cao?,0,0,1
Máy này có hỗ trợ VR (thực tế ảo) không?,0,0,1
Thời lượng pin trung bình của máy khi chơi game là bao lâu?,0,0,1
Máy có tích hợp đèn RGB không và có thể tùy chỉnh màu sắc được không?,0,0,1
RAM 32GB DDR5 có thể nâng cấp thêm không hay bị cố định?,0,0,1
Bộ vi xử lý Intel Core i9-14900HX trên máy này có mạnh hơn dòng i7 không?,0,0,1
Laptop có hỗ trợ công nghệ Smart Amp không?,0,0,1
Laptop có hỗ trợ khe cắm thẻ nhớ microSD không?,0,0,1
Có hỗ trợ công nghệ AURA SYNC không?,0,0,1
Laptop có hỗ trợ webcam IR cho Windows Hello không?,0,0,1
Laptop có hỗ trợ sạc nhanh không?,0,0,1
"Laptop có hỗ trợ công nghệ AI Noise-Canceling không?

",0,0,1
Laptop có hỗ trợ kết nối Wi-Fi 6E không?,0,0,1
Laptop có hỗ trợ nâng cấp RAM không?,0,0,1
Laptop Asus Gaming ROG Zephyrus G16 GU603VU-N4019W có cấu hình như thế nào?,0,0,1
Laptop này có thể sử dụng để học thiết kế đồ hoạ được không?,0,1,0
Laptop có chạy được phần mềm đồ hoạ mạnh và sử dụng được phần mềm Adobe không?,0,0,1
Máy có tính năng bảo mật nào khác ngoài cảm biến vân tay không?,0,0,1
Dung lượng ổ cứng của Asus Vivobook S14 S5406MA-PP161W là bao nhiêu?,0,0,1
Asus Vivobook S14 S5406MA-PP161W có webcam không?,0,0,1
Máy có hỗ trợ đèn nền bàn phím không?,0,0,1
Asus Vivobook S14 S5406MA-PP161W có phù hợp để chơi game không?,0,1,0
Asus Vivobook S14 S5406MA-PP161W sử dụng hệ điều hành nào?,0,0,1
Máy có hỗ trợ bảo mật vân tay không?,0,0,1
Asus Vivobook S14 S5406MA-PP161W có phù hợp cho thiết kế đồ họa không?,0,1,0
Hiệu năng của Asus Vivobook S14 S5406MA-PP161W như thế nào?,0,0,1
Màn hình Asus Vivobook S14 S5406MA-PP161W có đặc điểm gì?,0,0,1
Asus Vivobook S14 S5406MA-PP161W có thiết kế như thế nào?,0,0,1
"Máy này có phù hợp cho học lập trình, đồ họa, giải trí và làm việc không?",0,1,0
Màn hình của máy là FullHD hay OLED ?,0,0,1
"Asus Vivobook A1505VA-L1113W có tương thích với các phụ kiện không dây như chuột, bàn phím không?",0,0,1
"Laptop nào có cấu hình cao, CPU Intel dòng H, cài phần mềm thoải mái, khởi động nhanh mượt, xử lý nhanh các tác vụ nặng?",0,1,1
Kích thước và độ phân giải như thế nào?,0,0,1
Máy có sẵn Windows và Office không?,0,0,1
"Dung lượng RAM và SSD của Asus Vivobook A1505VA-L1113W là bao nhiêu, có hỗ trợ nâng RAM và SSD không?",0,0,1
Asus Vivobook A1505VA-L1113W có hỗ trợ card đồ họa rời không?,0,0,1
Cấu hình máy này?,0,0,1
"Laptop cấu hình cao phù hợp học tập, giải trí, chơi game nhẹ, đa nhiệm tốt và có bảo mật vân tay một chạm mở máy nhanh.",0,1,1
"Laptop nào tốt nhất trong phân khúc 20 triệu, hiệu năng cao, CPU chuyên game?",1,1,0
"Laptop nào phù hợp cho công việc giảng dạy, học tập, xử lý dữ liệu, văn bản và phần mềm tính toán?",0,1,0
"Laptop thiết kế chuyên dụng cho công việc và học tập, cấu hình rất mạnh cho sinh viên học lập trình đồ họa 2D.",0,1,0
"máy nào phù hợp với nhu cầu học tập của học sinh, sinh viên và công việc giảng dạy, có màn hình lớn, bàn phím đầy đủ?",0,1,0
"Laptop nào tốt nhất cho công việc kế toán và lưu trữ hồ sơ, cần cấu hình mạnh, RAM lớn để xử lý dữ liệu mượt mà?",0,1,0
"Gợi ý laptop phù hợp cho công việc và kinh doanh với giá hợp lý, cấu hình mạnh mẽ và hiệu năng cao.",1,1,0
"Laptop nào có cấu hình mạnh, chip hiệu năng cao, RAM 16GB, SSD 512GB để xử lý các phần mềm nặng?",0,1,1
"Máy nào tối ưu cho công việc học tập, xử lý dữ liệu, tài liệu, ít liên quan đến đồ họa nhưng vẫn chạy tốt phần mềm đồ họa 2D?",0,1,0
"laptop nào tốt nhất cho công việc văn phòng với bàn phím số đầy đủ, hành trình phím sâu và màn hình đẹp?",0,1,0
"Laptop nào phù hợp cho công việc văn phòng, học tập, hiệu năng mạnh mẽ cho các tác vụ xử lý tính toán (Excel, bảng tính) và chơi game ở mức độ khá ổn?",0,1,0
"Laptop nào phù hợp cho công việc văn phòng hàng ngày, chạy mượt mà, ổn định, ít bị treo và có màn hình sáng nét?",0,1,0
"Laptop nào phù hợp cho công việc xử lý dữ liệu, kế toán, Excel file lớn, báo cáo thuế, thống kê, yêu cầu RAM lớn và chip mạnh?",0,1,0
Màn hình của HP Spectre x360 14 có hỗ trợ cảm ứng không?,0,0,1
"Laptop nào mỏng nhẹ, màn hình đẹp, hiệu năng cao, phù hợp cho nhân viên kinh doanh và kế toán chuyên nghiệp?",0,1,1
"Laptop có CPU mạnh như dòng gaming, màn hình đẹp, sáng, chơi game giải trí nhẹ.",0,1,1
"Laptop nào phù hợp cho công việc kế toán, thống kê và chuyên ngành văn bản báo chí?",0,1,0
"Gợi ý laptop nhỏ gọn, nhẹ, pin lâu, cấu hình tốt cho nhân viên văn phòng.",0,1,0
Máy phù hợp cho nhân viên kế toán cần xử lý nhiều dòng dữ liệu Excel và các phần mềm chuyên môn với hiệu năng cao,0,1,0
"Laptop nào thích hợp cho nhân viên marketing, cần màn hình hiển thị màu sắc chi tiết?",0,1,0
"Máy tính văn phòng mạnh mẽ, đa nhiệm, cấu hình cao, xử lý nhiều tác vụ và phần mềm báo cáo dữ liệu.",0,1,0
"Laptop tốt nhất dành cho công việc văn phòng, chạy tốt mọi ứng dụng văn phòng, đa nhiệm tốt, kết nối và lướt web nhanh chóng?",0,1,0
Độ bền chuẩn quân đội là gì?,0,0,1
Máy này có chơi được game FO4 không?,0,1,0
Sản phẩm có cài Windows sẵn không?,0,0,1
Máy này chơi game FIFA Online 4 ổn không?,0,1,0
"Máy cao cấp dành cho doanh nhân và nhân viên kinh doanh cần máy mỏng nhỏ gọn, hiệu năng cao và đầy đủ tính năng.",0,1,0
"Máy mạnh, màn hình chống chói và có chuẩn sRGB 100% phù hợp cho ai làm đồ họa vector hoặc in ấn?",0,1,1
"Laptop nào phù hợp cho học sinh, sinh viên, công việc hàng ngày và đồ họa, thiết kế, xây dựng?",0,1,0
"Máy có giá hợp lý, đồ họa mạnh mẽ, hiệu năng cao, độ bền chuẩn quân đội.",1,1,0
Máy lắp được thêm RAM không?,0,0,1
Máy này có sử dụng Photoshop được không?,0,0,1
Thời điểm ra mắt sản phẩm khi nào?,0,0,1
Số lượng loa là bao nhiêu?,0,0,1
Đèn bàn phím thế nào?,0,0,1
Độ phủ màu như thế nào?,0,0,1
Màn hình máy này là loại gì?,0,0,1
Độ phân giải màn hình của máy là bao nhiêu?,0,0,1
Máy có sẵn Windows 11 không?,0,0,1
Laptop này phù hợp với đối tượng nào?,0,1,0
Bàn phím gõ êm và có đèn nền hỗ trợ làm việc ban đêm.,0,0,1
Bản slim 5 light nâng RAM lên 16GB được không?,0,0,1
Màn hình này 60Hz phải không?,0,0,1
có thể nâng cấp RAM được không?,0,0,1
Thời điểm ra mắt là khi nào?,0,0,1
Bàn phím LED RGB có tùy chỉnh?,0,0,1
Độ phân giải FHD là gì?,0,0,1
Tần số quét màn hình là bao nhiêu?,0,0,1
Laptop có phù hợp để lập trình không?,0,1,0
Trọng lượng laptop là bao nhiêu?,0,0,1
Máy có hỗ trợ chơi game nặng không?,0,1,0
MacBook Air M2 có cổng HDMI không?,0,0,1
MacBook Air M2 có chống nước không? Máy này có phải hàng chính hãng không?,0,0,1
Máy có dễ bị trầy xước không?,0,0,1
Có thể nâng cấp RAM và SSD không?,0,0,1
MacBook Air M2 có hỗ trợ eGPU không?,0,0,1
Máy có phù hợp để chơi game không?,0,1,0
MacBook Air M2 có tương thích với AppleCare không?,0,0,1
Cổng kết nối trên MacBook Air M2?,0,0,1
Thiết kế của MacBook Air M2 có gì nổi bật? Thời gian bảo hành bao lâu?,0,0,1
MacBook Air M2 có gì khác biệt so với MacBook Air M1?,0,0,1
Kích thước và độ phân giải màn hình MacBook Air M2 2022?,0,0,1
RAM và dung lượng lưu trữ của máy là bao nhiêu?,0,0,1
MacBook Air M2 13 inch 2022 sử dụng chip gì?,0,0,1
Thời gian bảo hành của máy này là bao lâu?,0,0,1
Sản phẩm này giá bao nhiêu?,1,0,0
Sản phẩm này có đi kèm bộ sạc không?,0,0,1
có hỗ trợ cài đặt Windows không?,0,0,1
MacBook Air M2 có hỗ trợ Microsoft Office không?,0,0,1
"SP dùng lâu có nóng máy không, chịu nhiệt được không?",0,0,1
chơi game trên máy này được không?,0,1,0
Sản phẩm này có hỗ trợ phần mềm chỉnh sửa video và hình ảnh không?,0,1,0
MacBook Air M2 có hỗ trợ Wi-Fi 6 không?,0,0,1
MacBook Air M2 có nâng cấp cấu hình được không?,0,0,1
màu sắc của máy này?,0,0,1
có hỗ trợ sạc nhanh không?,0,0,1
Máy có bao nhiêu phiên bản RAM và dung lượng lưu trữ?,0,0,1
Máy này có touch ID không?,0,0,1
Trọng lượng và kích thước máy như thế nào?,0,0,1
Sản phẩm này có những cổng nào? Không có USB hay HDMI?,0,0,1
"thời lượng sử dụng pin là bao lâu, pin có trâu không?",0,0,1
máy này dùng màn hình gì?,0,0,1
Máy có thể xử lý các tác vụ AI hoặc machine learning không?,0,1,1
Máy này có hỗ trợ FaceTime HD không?,0,0,1
mở nhiều ứng dụng cùng lúc có bị đơ không?,0,0,1
MacBook Pro 13 M1 có True Tone không?,0,0,1
Máy có bị nóng không?,0,0,1
MacBook Pro 13 M1 có cài đặt và sử dụng Windows được không?,0,0,1
máy có dùng được Touch Bar không?,0,0,1
MacBook Pro 13 M1 trọng lượng bao nhiêu?,0,0,1
có những cổng kết nối nào?,0,0,1
Thời lượng pin của MacBook Pro 13 M1 là bao lâu?,0,0,1
Độ phân giải màn hình của MacBook Pro 13 M1 là bao nhiêu?,0,0,1
máy có nâng cấp RAM được không?,0,0,1
Dung lượng lưu trữ bao nhiêu?,0,0,1
MacBook Pro 13 M1 có hệ điều hành nào?,0,0,1
máy có đáp ứng đồ họa tốt không?,0,1,1
MacBook Pro 13 M1 khác biệt gì so với các dòng MacBook trước đó?,0,0,1
có hỗ trợ Microsoft Office không?,0,0,1
Laptop có cấu hình mạnh mẽ để chơi game và dùng cho thiết kế?,0,1,0
Màn hình bao nhiêu % sRGB?,0,0,1
Laptop dùng loại RAM gì?,0,0,1
Nâng cấp RAM lên 16GB thì giá khoảng bao nhiêu?,0,0,1
"Laptop cấu hình mạnh chơi game tốt với card đồ họa rời, cần nâng cấp RAM.",0,1,1
"Máy tính dùng tốt cho 4 năm học tập, cấu hình mạnh mẽ không cần nâng cấp",0,1,0
Laptop cao cấp trong tầm giá 30 triệu?,1,0,0
"máy có cấu hình mạnh, hiệu năng tốt, đồ họa 3D mạnh, dùng tốt cho sinh viên đại học.",0,1,0
Màn hình có độ sáng cao đạt chuẩn màu 100 sRGB dùng để chỉnh sửa in ấn thiết kế?,0,0,1
Laptop có card đồ họa rời RTX 4060 chạy tốt các phần mềm đồ họa và dùng tốt trong 3-4 năm?,0,0,1
Laptop thiết kế cho đồ họa và truyền thông đa phương tiện,0,1,0
Cấu hình đồ họa i7 và 8GB có đáp ứng tốt các phần mềm 3D và game đồ họa cao?,0,1,1
Laptop cấu hình mạnh mẽ để làm nội dung 3D và sáng tạo nội dung.,0,1,0
Máy này có cổng Thunderbolt không?,0,0,1
laptop này sử dụng wifi gì?,0,0,1
chất liệu máy là gì?,0,0,1
SSD của máy là gì?,0,0,1
thông tin card rời theo máy,0,0,1
lựa chọn laptop tốt nhất cho sinh viên học tập lập trình đồ họa và các ngành sáng tạo thiết kế,0,1,0
"máy có hiệu năng xuất sắc, dùng được nhiều năm, đồ họa đẹp và màn hình tốt?",0,1,1
"Máy tính chuyên dùng để chơi game và đồ họa, đầy đủ cổng kết nối.",0,1,0
"Máy dùng để thiết kế sản phẩm, chỉnh sửa video và audio hiệu năng cao?",0,1,0
Laptop phù hợp cho thiết kế và dựng video 2D/3D. Cần thêm ổ cứng ngoài nếu xử lý video 4K.,0,1,0
"Máy có RAM 16GB, card đồ họa 4GB và CPU dòng H có thể chơi game nặng và đồ họa nặng tốt không?",0,1,1
"Laptop chơi game mượt, hiệu năng tốt cho văn phòng, học tập và đồ họa, có thể nâng cấp RAM.",0,1,1
"laptop hoạt động mượt, cấu hình cao và bàn phím êm, thuận tiện soạn thảo văn bản",0,1,1
